teff,radius_km,mass_mjup
3656.5,322868.9,383.313
2858.4,224016.3,255.28
5895.1,625193.0,943.802
2690.2,191612.5,204.315
5119.7,575566.0,793.131
9384.0,1408164.8,2794.082
7332.0,1062981.8,1738.256
2286.4,157566.9,157.135
3273.0,251798.2,340.661
4950.0,530503.7,737.376
4072.3,396119.6,496.115
2303.8,167186.8,169.977
4986.5,534238.8,716.212
4032.8,391295.0,520.805
8845.1,1305725.4,2455.812
3548.4,310768.5,428.106
6471.8,897801.4,1345.806
2673.5,183191.0,189.104
2604.9,218752.4,229.286
5561.9,614810.3,939.21
6209.9,838149.9,1257.439
2542.9,200318.8,242.713
4219.4,389298.6,535.314
2290.3,165316.2,172.436
3847.3,368198.3,453.685
5956.4,746826.4,1030.633
3461.7,298827.6,369.782
3745.0,326507.2,429.555
2503.4,184571.1,211.229
3237.0,254650.9,311.355
8235.7,1389703.2,2165.31
3884.8,435789.0,556.807
2820.3,221786.0,234.085
3766.4,322921.0,407.391
2371.9,152496.3,157.135
2961.8,215596.5,231.86
7291.6,938283.0,1571.448
3938.4,359916.1,468.072
9144.6,1309710.9,2409.555
3795.2,368135.3,486.194
3766.9,392113.3,510.022
5190.3,580803.4,880.023
2352.7,154705.2,157.135
4322.2,463430.5,619.313
4081.7,384426.6,504.703
7609.3,1001255.3,1738.981
6086.8,749568.8,1142.402
2458.9,187942.3,210.566
6833.7,893784.0,1428.663
3614.9,357124.4,424.983
3038.3,209878.5,253.293
4629.9,506766.1,615.414
3707.9,350003.0,445.874
8151.4,1101882.5,1814.028
4752.3,480231.2,690.874
4152.2,483959.8,619.672
5855.7,711009.2,1084.945
6776.2,794086.6,1266.736
5422.7,644665.3,987.286
7220.2,986373.8,1648.137
4945.6,605253.6,857.472
4166.8,449901.0,600.979
6511.6,888228.4,1425.251
3750.6,364353.3,487.941
4040.2,393576.0,539.284
8766.0,1187013.8,2102.486
7844.0,1165616.1,1940.236
4202.8,411636.2,521.578
3555.6,310981.9,364.282
7049.0,1028202.7,1707.23
5457.0,683703.9,1000.755
4784.7,486549.3,677.072
3499.3,298170.1,405.066
4803.2,490465.3,685.922
4331.8,387430.2,515.921
2949.7,247653.7,307.371
4243.3,422895.5,582.567
4511.6,478271.2,650.249
3439.4,296963.6,387.965
5740.3,691924.5,1087.728
6734.8,992904.2,1483.449
6036.6,690543.5,1147.217
3680.0,331966.8,420.237
5756.5,614788.8,965.425
4212.4,405442.8,559.072
2597.1,178697.8,193.941
5233.3,587951.2,902.893
4130.8,452690.7,590.646
11479.0,2280107.4,4245.443
7488.3,1068401.9,1699.128
5632.8,666489.4,931.287
4789.6,438762.2,641.787
4415.9,439527.5,599.079
2810.4,214555.1,233.824
2361.3,159298.9,157.135
2786.7,248988.4,259.888
3974.9,409520.0,505.22
2497.5,159500.5,157.135
3395.8,321513.9,338.586
3774.6,342911.2,430.048
3882.9,343420.1,441.349
2967.0,263627.5,308.019
3470.0,306851.3,398.705
7860.0,1220621.2,2106.415
5425.9,562761.7,895.225
3212.7,271668.6,334.253
3990.5,380873.0,496.889
3990.0,412207.0,513.182
2809.8,257941.7,282.746
3105.3,232349.0,282.479
5722.1,852018.9,1185.399
3351.4,307683.5,374.332
2494.0,200041.2,217.289
3877.0,359099.6,507.087
4320.0,418793.9,577.41
2348.7,160728.0,157.135
3776.4,393278.1,508.066
5669.5,704364.7,1056.755
4569.9,541625.6,755.286
9795.4,1568288.1,3166.719
6784.5,892554.7,1439.029
7554.7,1093213.6,1687.75
11602.1,2570654.0,5014.311
5669.8,648615.1,967.244
4197.3,480879.5,598.764
5762.4,704252.4,1150.775
3270.6,265910.6,334.54
4375.9,471023.1,572.626
3134.9,271399.3,311.513
4591.8,510016.9,723.562
3129.6,262232.3,310.465
3009.7,246925.7,301.826
4945.1,529908.2,732.65
4035.6,369955.1,469.875
2327.8,152660.5,157.135
2271.2,147802.7,162.456
2691.9,193613.9,208.275
2748.3,220643.8,257.716
5185.9,497794.7,733.212
4283.6,491170.0,626.339
5787.4,886778.4,1238.879
5845.0,716786.8,963.079
6117.5,825414.5,1245.51
5245.9,584797.9,857.274
4266.9,456672.1,621.683
6994.8,829942.6,1273.369
6366.1,709140.1,1101.478
5058.4,544962.1,710.91
6843.8,820572.3,1462.367
2324.9,150270.4,157.135
3627.2,345531.3,415.45
3778.4,315099.9,410.35
6396.1,831684.2,1329.291
8200.7,1135804.0,1862.814
2236.3,169566.7,163.162
7116.2,932075.9,1637.155
2501.6,175675.0,204.256
2599.9,182952.8,209.294
3660.9,318738.7,434.692
3665.3,303027.6,406.265
2192.9,145269.3,157.135
5480.1,647400.2,886.418
5709.5,610770.5,907.762
6268.0,791106.5,1227.71
3749.8,288607.0,370.23
4207.1,402806.0,508.542
4396.9,431155.7,512.309
8047.5,1137067.1,2046.349
2091.7,166244.6,157.135
2701.4,219983.9,242.801
3997.6,402105.1,527.376
2539.8,202838.7,218.893
3372.7,345599.0,426.353
4046.3,404992.9,474.302
2910.2,268884.9,309.023
4352.6,428768.9,553.026
5744.1,587693.7,871.031
3601.3,358498.8,433.998
3457.4,284937.6,364.387
3761.8,361721.9,459.371
4211.1,460203.1,521.889
2131.2,134560.4,157.135
4895.6,545405.9,761.597
3563.5,303417.0,365.032
6780.3,892686.4,1451.171
4858.1,580064.0,845.376
6881.1,855117.0,1348.045
2581.6,206000.7,232.45
3529.4,318606.0,389.221
2535.2,175366.0,192.895
3090.3,281115.1,297.416
7490.7,886215.0,1440.184
7662.8,1074702.6,1741.017
2552.0,184678.7,208.13
3480.1,312152.8,362.898
3996.1,395379.6,493.756
5183.0,596342.4,841.673
2257.4,144872.8,157.135
2197.0,146878.0,157.135
5020.1,597216.9,779.023
2190.7,146796.7,157.135
3163.7,309910.1,366.271
4565.6,423930.3,598.292
4723.3,550434.0,733.946
3881.3,353049.8,468.36
3420.7,301366.4,390.991
5577.5,665937.6,1037.005
4397.3,468008.8,660.698
3270.2,269181.2,311.692
4351.1,411614.9,541.233
4773.4,485208.4,714.974
7992.7,1210379.5,2096.835
5242.3,627714.0,989.451
6881.6,904633.3,1397.256
3109.7,281454.3,320.973
3163.6,285187.7,344.126
3720.9,348669.9,434.308
3805.4,398353.4,467.661
2561.8,207373.2,233.009
6439.9,863732.2,1456.324
5912.3,728345.6,1069.927
3519.2,310625.4,410.387
5401.2,599140.3,880.603
4496.5,448566.5,628.342
5695.0,614800.2,937.823
2299.4,166182.6,177.694
3889.4,381221.9,466.874
4095.0,407549.6,501.035
5123.7,626836.2,867.873
3318.4,271495.9,316.394
2091.3,150556.2,157.135
2556.0,177152.2,219.577
3724.3,392023.6,499.821
4071.2,372232.7,552.765
8003.8,1076728.2,2039.356
5342.6,578203.1,839.735
4196.6,427558.7,560.682
3938.4,383316.3,511.498
5993.0,880921.0,1278.337
3068.8,280043.5,326.319
3909.9,361182.5,468.902
2729.1,212585.2,218.243
7117.9,1080691.4,1647.397
5024.0,528995.3,720.37
2958.1,244051.2,296.858
3841.6,361764.2,478.764
4956.7,517259.7,791.697
3926.6,339859.7,428.973
3312.2,269134.2,341.284
2921.4,258273.4,309.874
4866.1,504649.9,689.95
3808.3,287800.2,393.425
3369.6,280496.9,364.222
2301.1,164937.2,178.879
4364.4,419779.0,558.927
4109.0,347499.9,453.684
3713.5,320986.1,405.139
4148.7,439281.7,616.241
5692.9,603100.0,959.361
5509.6,612700.7,924.122
4914.4,565662.1,819.665
3904.8,337515.9,432.461
3309.2,279312.3,332.454
2828.0,208555.6,226.366
3083.8,282580.2,325.519
4185.0,392795.6,533.407
2871.9,222866.0,278.6
4289.8,453868.8,567.285
2937.9,219010.0,241.141
2111.5,145400.1,157.135
5382.0,688471.6,1016.186
3506.7,311012.0,358.209
2914.7,254449.2,267.436
2755.8,200256.6,217.438
4691.7,554475.7,738.319
7125.6,914386.9,1590.006
3570.6,308163.9,379.407
3777.9,342601.7,441.3
5858.5,812676.6,1245.238
2502.7,165303.3,157.135
9103.7,1440693.2,2562.036
10369.5,1846751.2,3763.711
2263.8,143172.6,157.135
3996.9,408186.6,485.35
3182.6,258388.8,294.137
3811.5,345156.4,424.142
3422.9,300476.3,374.754
5290.2,684748.5,1009.943
3977.8,354381.4,479.492
2650.9,226869.4,251.979
4002.3,337830.0,457.0
4883.0,547973.7,794.979
2601.4,180725.6,202.245
2177.6,129587.2,157.135
8943.5,1421870.4,2616.021
3054.8,252943.7,312.847
3978.6,362572.3,470.011
3395.6,309796.6,381.024
5255.2,622696.9,816.605
8151.3,1274734.8,2191.077
5114.4,591641.5,837.834
2238.7,156335.3,157.135
2353.8,171316.2,172.083
3353.1,316647.8,380.666
3772.3,341534.1,422.96
2211.4,158030.0,157.135
5809.8,601372.8,1016.133
2636.0,220605.0,218.761
7635.6,1135185.9,1749.189
8371.3,1308923.2,2277.207
3582.3,317854.2,429.826
4960.9,564438.7,747.862
2438.7,174746.9,194.536
5569.4,614672.2,867.896
3352.1,272314.1,351.41
2495.7,221994.4,218.599
3552.4,309094.2,415.828
3254.3,297516.2,360.719
3741.6,291940.7,403.994
6179.6,736948.7,1128.676
2970.6,236211.4,278.82
8317.5,1296946.5,2125.393
2387.4,166789.3,180.472
8109.1,1200790.9,1930.109
2769.9,197497.0,231.421
4200.6,394471.5,524.598
3328.2,288057.9,353.682
3469.0,328805.9,397.994
5795.9,683598.6,1001.512
7956.9,1091582.2,1758.412
6900.5,874103.9,1370.455
3697.9,318729.7,378.862
4429.8,431039.0,609.075
2868.2,246537.4,279.546
2645.4,228933.7,236.123
2720.8,175783.1,208.438
3179.8,309399.9,369.004
4799.0,486415.8,642.012
2166.2,164068.1,157.135
4331.4,402910.8,505.775
7505.9,1069270.0,1781.517
6610.2,843132.9,1296.732
3551.0,264611.9,327.617
2296.9,159541.2,170.324
4850.3,503697.8,760.54
2174.2,164280.3,157.135
6140.5,837606.8,1284.503
3700.1,333214.9,442.003
8359.2,1321534.6,2296.869
2126.4,161610.6,157.135
5866.0,760433.4,1100.354
3995.3,358208.7,484.176
3450.1,276488.7,402.081
2337.7,168830.7,174.075
5495.6,562306.7,848.58
5069.8,638637.1,905.377
9063.2,1327066.4,2212.972
5970.7,810696.5,1183.038
3242.5,297863.9,325.325
2869.9,222939.8,233.792
2508.2,180815.4,174.265
7538.8,1108844.7,1721.114
2904.6,260838.5,280.427
7190.6,1037525.9,1730.859
4934.3,526556.3,801.598
5033.6,560656.2,684.932
3556.1,329507.9,409.994
5402.1,651765.7,894.163
3894.8,385603.6,518.521
3362.2,331111.0,389.903
5414.8,554896.1,919.989
3806.2,357435.1,467.51
2932.5,238095.6,275.908
4904.6,603141.1,851.374
3970.6,405307.6,498.639
5294.2,519466.8,778.574
3289.1,308796.4,364.192
2602.1,195211.2,198.148
7157.8,1377791.6,2125.48
7379.8,1124132.3,1825.977
5405.1,691677.7,1070.301
3672.3,292562.7,384.103
3750.0,361454.5,412.164
6843.3,1012709.5,1599.543
3584.5,318326.2,394.767
3322.8,245545.7,315.345
9173.7,1277695.3,2373.905
3944.0,400664.8,505.236
7628.3,1274278.9,2183.384
2243.9,147437.6,170.116
5191.8,577099.6,797.161
10238.3,1406912.1,2786.507
4126.6,436670.8,537.767
3585.8,341216.1,424.404
2809.6,184241.9,204.865
6423.7,845237.9,1256.034
2852.5,248006.1,282.252
3914.4,402388.9,486.405
2586.2,181346.4,194.136
7630.6,1099934.7,1841.172
6717.9,830989.9,1331.653
3783.7,397455.5,511.831
2423.5,207076.5,207.123
7367.9,1050893.2,1810.292
3486.5,326611.4,390.935
2652.9,187865.1,215.456
2293.2,137536.0,157.135
3476.3,266720.7,311.956
2207.7,159649.1,162.577
3139.6,266466.4,317.829
5361.1,600304.4,956.587
3667.6,319093.4,387.964
4934.8,510268.9,699.317
2998.9,240208.7,293.099
4556.3,390192.3,553.338
8613.3,1363935.1,2468.86
3700.3,330387.9,396.471
5056.7,523732.8,715.701
2117.0,145937.8,157.135
7715.8,1074051.3,1787.386
3023.3,307657.7,357.404
6448.9,743202.8,1224.244
3720.8,370939.4,475.41
5348.2,634971.4,859.476
5519.1,578922.8,901.645
3561.3,316833.2,364.609
6574.7,877639.2,1265.751
3016.3,242706.3,284.798
5506.2,649823.3,982.784
3481.4,327791.6,383.362
4499.0,496885.7,695.867
3363.6,264220.5,361.813
4121.2,411405.4,546.604
2567.8,204985.2,220.82
4211.2,487313.8,640.953
3952.5,394159.5,544.06
2897.9,278817.7,339.725
3947.7,405721.0,502.252
4375.6,435151.4,584.902
2863.3,249256.2,319.489
3916.6,391962.5,473.277
2711.6,207118.1,233.474
10032.0,1918327.6,3476.864
6154.3,739049.1,1232.744
4757.4,474527.3,654.281
6302.6,874344.1,1350.27
2242.5,151845.8,157.135
2266.7,143749.5,157.135
3366.4,274657.7,380.565
2441.1,177623.9,172.856
3775.2,347983.4,433.88
4394.8,484554.5,619.671
6508.1,759108.5,1102.367
2689.8,198001.5,209.792
4487.1,509730.8,724.523
4046.5,414081.9,531.15
5187.9,538061.3,694.719
3186.4,287533.5,345.351
7153.6,1073976.4,1600.584
4117.2,347440.2,483.007
8573.1,1159576.6,2193.537
3067.9,252678.9,277.68
5677.2,620347.3,955.368
3993.2,426663.3,500.377
3469.0,346492.7,403.154
5364.6,651544.3,873.96
3564.3,345031.5,412.544
2192.9,145640.8,157.135
2372.1,140366.3,157.135
6720.2,979873.7,1463.959
7182.2,820978.3,1415.05
8832.3,1463163.4,2402.982
4031.8,409312.1,517.662
2257.0,173311.9,185.25
3756.0,312275.2,374.392
4104.1,412785.6,529.883
2486.8,207040.8,233.194
8260.1,1244461.1,1982.359
10054.7,1818430.5,3191.591
4773.6,549187.6,771.933
4222.8,385790.4,520.45
2189.9,185434.1,184.902
7405.4,980627.7,1825.715
4163.7,429958.9,558.327
3762.9,344759.0,415.885
5425.6,523797.4,773.735
3195.8,288116.6,327.478
4415.9,439515.4,591.0
2550.6,153702.7,164.179
6333.6,846686.3,1260.845
3992.0,354496.2,482.656
6203.3,882593.1,1335.862
4075.3,318462.1,446.461
3759.3,371954.7,470.448
2534.2,183622.2,197.638
5603.5,635967.0,968.492
2881.0,232085.2,259.201
3301.1,291404.3,354.759
4127.6,422296.7,525.47
4603.3,445172.5,578.908
2449.0,156000.2,157.135
3697.4,350053.2,435.912
5529.5,652880.2,996.579
3396.8,308982.4,387.046
4155.9,350660.7,438.051
4385.2,440688.0,598.444
4061.2,390200.6,474.346
2773.9,206969.8,228.824
4398.8,398482.4,509.871
6039.3,708440.9,1169.787
2559.4,213095.7,225.045
3785.2,305454.9,388.251
2427.9,155928.1,172.429
6081.3,797545.4,1121.153
4186.3,390580.3,487.367
2961.1,242987.2,264.613
4515.9,434635.9,565.554
2540.9,183396.6,199.031
2793.4,202755.1,228.275
2317.1,162368.9,161.858
2624.2,212968.9,222.233
7003.1,957185.1,1567.651
2993.7,276792.0,290.797
4983.4,535402.4,764.469
2864.5,217764.5,267.594
5647.0,599389.4,968.318
2746.3,189875.7,229.643
4185.6,402179.6,541.89
4211.5,409432.4,547.872
10206.0,1857932.6,3426.992
5209.0,600233.0,872.63
3009.9,284919.7,325.585
5359.5,624037.3,911.902
9297.8,1590026.9,2941.32
2244.4,148168.0,157.135
2828.0,249699.8,266.264
3421.7,318298.7,433.778
3779.8,310584.8,375.146
3540.6,320114.7,401.528
2559.9,179561.2,183.527
7044.7,988729.3,1627.668
2465.3,160058.7,166.828
3599.8,347194.2,446.793
6272.0,842381.4,1219.613
3864.3,392665.3,512.409
3055.7,234942.8,238.448
2349.5,170100.1,177.07
3850.1,345537.1,436.196
3066.7,243948.4,285.247
4434.0,470044.7,619.458
2371.7,157484.9,169.697
5987.1,681140.6,1010.983
4397.0,431471.9,576.267
4439.9,459874.0,611.82
7456.5,1031630.8,1677.097
3698.1,308012.6,368.937
2999.6,251915.1,292.513
3042.7,304170.7,337.648
3619.0,361152.4,449.57
3781.4,430070.9,487.914
2822.6,234914.1,268.805
2161.0,159999.1,157.135
3256.5,268903.2,334.084
4770.8,541490.6,701.649
4358.0,421969.4,585.965
6435.2,887557.5,1380.465
9349.8,1393850.7,2538.642
5668.8,668114.2,968.162
7598.7,964782.1,1599.792
5757.3,630928.9,973.985
8025.8,1189313.2,2082.792
9076.2,1426054.1,2333.35
6060.8,756650.0,1130.027
5608.0,591863.3,927.714
3871.9,370461.4,444.99
3998.8,372810.9,507.824
3581.0,334171.5,399.888
5221.1,614305.3,866.202
2954.3,259482.2,293.805
3472.4,388287.8,450.084
2174.3,146319.2,157.135
8247.6,1253575.3,2105.051
3904.8,369862.9,439.557
5068.5,520013.4,757.939
7270.8,987207.5,1699.834
4488.1,478925.5,668.781
7260.4,1032499.2,1681.518
2382.8,167535.7,193.007
9865.5,1930460.8,3624.624
5952.9,752021.3,1260.868
4697.0,488745.8,621.444
7815.9,1029438.8,1655.614
2629.7,207370.8,204.719
3629.2,343662.6,416.07
6916.3,1000447.6,1681.391
2221.1,146538.6,157.135
5248.5,581483.8,824.786
5234.5,563345.0,806.2
9287.7,1512035.2,2566.908
2346.3,145589.6,157.135
8448.2,1250264.9,1921.109
3209.1,297475.8,334.477
3818.0,297057.1,366.208
2303.5,199204.9,196.101
2555.2,190905.3,218.491
4846.4,524653.5,726.798
2668.1,183337.3,214.222
5466.6,707618.8,953.412
3066.9,240446.8,307.711
2737.2,170409.5,197.524
3232.3,275964.2,343.122
4493.1,531390.7,688.698
3909.9,351153.7,419.863
4286.1,411766.6,539.703
5651.7,659911.6,920.14
6370.2,799822.9,1256.113
3413.2,334786.7,408.929
2691.9,221771.9,226.31
3966.0,415310.8,558.231
4987.7,521870.0,767.2
2328.4,159820.7,161.781
2979.6,233951.9,256.135
3046.9,253190.9,294.08
3872.2,368145.9,444.062
2900.3,242639.9,284.328
5647.4,635569.5,928.208
2296.6,155392.1,157.135
2165.1,154715.9,157.135
3648.5,349916.9,401.162
3976.7,364136.3,455.725
2281.0,154355.7,162.576
3096.4,277969.6,321.973
3501.3,325114.7,380.028
3565.3,322931.9,382.408
4202.3,457675.4,593.389
3006.4,242465.6,308.055
7568.5,916414.5,1727.523
5141.2,584536.1,778.131
3216.8,243197.9,273.963
4359.4,425027.2,566.579
4092.8,448976.0,580.212
7233.3,964706.1,1397.442
3346.5,291749.0,323.629
5137.8,688923.8,974.428
3988.0,393447.0,543.038
7308.2,1008386.7,1746.745
7108.7,816679.2,1485.912
4022.2,469172.7,615.352
3659.0,357319.2,424.993
5170.7,589001.0,789.757
3392.5,368606.3,453.966
8286.1,1173714.5,2033.708
4366.4,409393.1,559.301
3354.5,295746.4,378.622
3242.3,295244.0,362.507
2421.4,174396.9,197.523
4595.2,625732.4,822.199
2898.4,221074.3,271.13
6416.8,804682.5,1272.135
2311.4,157890.4,185.206
4471.8,441051.4,581.722
6522.2,840297.2,1326.66
2258.9,149812.3,157.135
9068.6,1403722.4,2670.387
3546.6,304365.6,372.676
4554.5,426683.5,588.254
5061.2,574719.2,832.125
5644.4,705087.8,942.598
4706.2,481779.5,654.697
6210.5,782097.2,1172.913
5386.4,546608.1,797.73
8069.8,1197939.6,2170.149
4959.2,559983.5,799.827
8742.6,1610245.2,2557.429
6048.0,705476.7,1085.322
2211.3,155290.0,157.135
11381.1,2067960.8,4305.932
3465.0,240866.1,330.492
8025.7,1009307.2,1752.353
4076.7,458797.1,536.487
5932.8,817440.2,1234.704
3335.9,278791.9,301.449
5358.1,588951.8,869.344
3752.6,302239.1,428.119
7753.1,1048256.5,1874.271
4722.7,541839.1,747.679
5860.5,740705.7,1116.249
2296.9,152429.4,157.135
3877.7,368932.9,490.039
4905.6,546741.6,730.927
4473.9,450969.9,628.704
5769.9,755492.5,1139.164
3762.3,319308.4,390.944
4267.6,405583.7,546.081
6664.8,820405.2,1360.224
2285.7,149284.8,157.135
4823.0,642873.2,844.217
3502.1,341264.2,401.164
2661.6,233954.0,251.692
4703.1,478163.6,688.607
6788.8,822033.2,1411.852
6246.4,826403.9,1213.058
4056.5,383916.8,470.86
5477.3,708940.5,1063.385
5615.1,687756.7,1056.83
4010.8,351697.2,489.329
3123.4,267420.6,300.333
3001.3,282041.5,314.666
6008.1,664162.9,1031.407
4273.3,375025.9,507.493
2726.7,216990.3,225.953
2104.5,147692.0,157.135
5750.0,748112.0,1026.413
3323.2,279869.8,337.916
4617.7,485888.4,685.199
7106.9,892317.6,1425.866
2400.2,168860.3,182.834
4365.0,411376.0,506.271
3936.0,374854.5,457.55
4814.8,539980.3,713.003
6985.0,898242.5,1425.237
2542.5,166060.3,179.835
5329.2,577788.1,831.018
6173.4,762087.4,1205.631
3691.9,382017.4,451.803
3696.4,385213.0,469.975
4386.9,521915.8,735.594
4728.2,477367.3,693.214
5087.5,629418.7,839.469
5055.3,578826.8,825.333
2866.5,211175.3,237.953
6062.8,819118.8,1166.204
7054.0,828033.5,1344.483
4304.6,444221.7,609.972
2152.7,151024.6,157.481
3710.2,348100.2,478.652
4548.9,461011.5,614.078
2697.9,184238.3,208.723
3451.3,308453.9,392.765
2219.2,155776.5,168.617
5548.6,575063.4,856.512
4122.6,427240.8,600.158
2327.7,154405.7,157.135
4601.7,498257.1,696.938
4058.2,386938.5,501.653
5253.0,628246.2,796.024
3557.0,308613.5,382.952
2923.7,246118.4,275.209
3167.2,252460.2,282.089
3327.9,282078.1,340.268
4770.8,410807.6,533.052
4051.3,440859.1,591.516
3532.4,357617.6,450.225
3585.2,295907.8,373.267
3542.2,311384.8,395.54
11586.4,2018145.2,3961.73
2866.6,220698.6,282.116
3270.6,301076.4,334.881
15692.6,3729268.0,7465.005
4737.6,529669.3,737.116
2365.1,170011.3,172.658
5434.3,727527.3,1035.432
2876.9,208375.3,252.155
6244.9,753557.7,1092.327
3572.0,342052.3,442.939
3249.5,338081.7,368.343
8196.0,1119180.6,1920.388
4870.7,603580.7,828.746
6254.6,742993.2,1150.079
4879.8,591425.6,745.424
3359.6,292989.5,366.966
5543.6,629362.4,859.321
6903.4,900762.8,1391.254
4362.8,445582.5,585.247
7748.5,1293763.1,2242.622
5922.9,669999.4,1041.962
4264.0,403293.9,622.838
4482.2,496784.9,642.986
4319.9,426808.8,586.427
2662.7,189440.4,191.535
3900.9,384449.1,488.265
4220.1,490249.8,627.475
3664.7,318662.6,375.449
4819.8,439998.7,689.236
4249.2,418543.3,534.12
5923.5,648026.7,979.43
5718.8,650715.8,895.923
4217.8,459264.5,600.738
2227.9,170881.8,174.444
8696.4,1252889.3,2222.973
3818.9,349040.3,468.295
3928.1,371855.1,491.893
3403.3,293381.0,398.381
3435.6,283692.3,354.191
7736.1,1006849.2,1822.223
7098.8,910530.0,1604.341
4623.6,536267.5,751.137
4106.9,383635.4,481.455
5298.0,595778.3,864.714
4402.1,409500.1,557.199
3479.4,337743.4,450.405
4693.3,490008.8,689.475
3324.1,289096.9,367.939
4530.0,469560.6,643.389
4607.3,423218.1,618.954
5287.7,611607.8,853.51
3186.3,261066.2,318.774
5442.8,644808.1,930.527
2664.6,233303.1,252.914
3128.8,281334.5,330.966
3453.4,296261.9,342.813
2599.8,180871.9,221.291
6439.9,751805.0,1190.318
2858.2,226485.5,240.443
3193.7,261687.6,298.924
6867.6,986449.9,1444.022
3190.8,301765.1,331.495
3765.1,359954.5,451.161
2788.3,205864.9,232.258
5250.1,652884.1,1027.34
6041.0,674801.6,1038.817
5394.5,631628.7,952.384
5057.0,549601.8,809.686
4196.2,400945.6,557.105
3302.7,291284.0,344.072
2791.8,257675.2,272.234
6913.5,963520.5,1484.732
5695.0,645009.2,972.44
2847.6,269349.5,300.279
3941.8,417928.8,542.154
3752.9,329234.9,412.231
2668.2,192434.8,211.499
4442.3,444449.8,605.842
3363.3,316389.3,375.629
2864.6,218144.7,243.665
2145.8,148746.7,159.399
2223.2,146698.6,157.135
3339.1,319937.6,389.208
3923.0,387171.6,490.228
2755.8,224149.7,259.314
5474.4,575503.3,887.033
4049.3,408538.8,498.012
5039.3,611649.9,835.778
3965.1,322145.2,453.067
2864.0,257702.0,278.413
4272.5,426419.5,575.602
2397.1,179060.0,189.778
5231.5,600041.1,810.932
2874.1,237631.9,246.706
6232.1,760858.8,1100.43
3577.2,325752.9,399.689
5570.0,741412.2,1236.141
2554.9,175423.8,212.453
3310.6,270218.7,304.062
4702.7,547300.2,713.688
6065.3,817469.2,1348.513
8143.1,1156682.9,2011.381
4243.0,399856.0,542.824
8323.4,1271485.9,2308.831
3600.4,350476.1,415.718
6150.2,821899.8,1272.77
2854.5,215593.1,245.707
4851.1,599494.9,736.633
2133.6,141953.8,157.135
2599.5,199652.3,212.63
4789.2,513231.4,764.748
2552.9,170419.9,182.317
5030.0,531123.5,740.651
5859.1,749152.9,1090.038
3349.7,286009.8,350.525
2879.9,210449.1,240.463
3352.2,290796.7,358.274
2854.2,203490.3,241.072
4161.8,387090.6,483.901
4175.1,433627.2,570.05
3858.1,335883.6,410.277
8469.9,1174174.1,2023.983
3088.5,249345.0,294.029
7032.6,1041240.7,1611.324
2711.5,215309.3,226.855
4166.9,450320.5,556.741
6376.7,874545.3,1362.285
